input,output,instruction
"gold climbs $1.60 to settle at $1,236.70/oz",No,"Examine the news headline and decide if it includes price.
Options: Yes, No"
"gold climbs $1.60 to settle at $1,236.70/oz",Yes,"Does the news headline talk about price going up? 
Options: No, Yes"
"gold climbs $1.60 to settle at $1,236.70/oz",No,"Interpret the news headline to see if it mentions price staying constant.
Options: Yes, No"
"gold climbs $1.60 to settle at $1,236.70/oz",No,"Please determine if the news headline addresses price going down.
Options: No, Yes"
"gold climbs $1.60 to settle at $1,236.70/oz",Yes,"Interpret the news headline to see if it mentions price in the past.
Options: Yes, No"
"gold climbs $1.60 to settle at $1,236.70/oz",No,"Examine the news headline and decide if it includes price in the future.
Options: Yes, No"
"gold climbs $1.60 to settle at $1,236.70/oz",No,"Analyze the news headline for any mention of a general event (apart from prices) in the past.
Options: No, Yes"
"gold climbs $1.60 to settle at $1,236.70/oz",No,"Is the news headline related to a general event (apart from prices) in the future?
Options: Yes, No"
"gold climbs $1.60 to settle at $1,236.70/oz",No,"Consider the news headline - does it concern comparing gold with any other asset?
Options: No, Yes"
gold futures at fresh two-week high,No,"Let me know if the news headline talks about price.
Options: Yes, No"
gold futures at fresh two-week high,Yes,"Assess if the news headline touches on price going up.
Options: Yes, No"
gold futures at fresh two-week high,No,"In the context of the news headline, is price staying constant discussed?
Options: Yes, No"
gold futures at fresh two-week high,No,"Is the news headline related to price going down?
Options: Yes, No"
gold futures at fresh two-week high,Yes,"Analyze the news headline for any mention of price in the past.
Options: No, Yes"
gold futures at fresh two-week high,No,"Let me know if the news headline talks about price in the future.
Options: Yes, No"
gold futures at fresh two-week high,No,"Please determine if the news headline addresses a general event (apart from prices) in the past.
Options: Yes, No"
gold futures at fresh two-week high,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the future.
Options: No, Yes"
gold futures at fresh two-week high,No,"Analyze the news headline for any mention of comparing gold with any other asset.
Options: Yes, No"
meridian to buy gold fields j.v. for $7.5m,No,"Analyze the news headline for any mention of price.
Options: No, Yes"
meridian to buy gold fields j.v. for $7.5m,No,"Please determine if the news headline addresses price going up.
Options: Yes, No"
meridian to buy gold fields j.v. for $7.5m,No,"Does the news headline talk about price staying constant? 
Options: No, Yes"
meridian to buy gold fields j.v. for $7.5m,No,"Review the news headline and determine if it relates to price going down.
Options: No, Yes"
meridian to buy gold fields j.v. for $7.5m,No,"Analyze the news headline for any mention of price in the past.
Options: Yes, No"
meridian to buy gold fields j.v. for $7.5m,No,"Consider the news headline - does it concern price in the future?
Options: No, Yes"
meridian to buy gold fields j.v. for $7.5m,Yes,"Analyze the news headline for any mention of a general event (apart from prices) in the past.
Options: No, Yes"
meridian to buy gold fields j.v. for $7.5m,No,"Interpret the news headline to see if it mentions a general event (apart from prices) in the future.
Options: Yes, No"
meridian to buy gold fields j.v. for $7.5m,No,"In the context of the news headline, is comparing gold with any other asset discussed?
Options: Yes, No"
Gold remains slightly higher after housing data,No,"Analyze the news headline for any mention of price.
Options: Yes, No"
Gold remains slightly higher after housing data,Yes,"Assess if the news headline touches on price going up.
Options: Yes, No"
Gold remains slightly higher after housing data,No,"Assess if the news headline touches on price staying constant.
Options: No, Yes"
Gold remains slightly higher after housing data,No,"Review the news headline and determine if it relates to price going down.
Options: Yes, No"
Gold remains slightly higher after housing data,Yes,"Analyze the news headline for any mention of price in the past.
Options: Yes, No"
Gold remains slightly higher after housing data,No,"Is the news headline related to price in the future?
Options: Yes, No"
Gold remains slightly higher after housing data,No,"Assess if the news headline touches on a general event (apart from prices) in the past.
Options: No, Yes"
Gold remains slightly higher after housing data,No,"Please determine if the news headline addresses a general event (apart from prices) in the future.
Options: No, Yes"
Gold remains slightly higher after housing data,No,"Consider the news headline - does it concern comparing gold with any other asset?
Options: Yes, No"
Gold prices score highest settlement in 3 weeks,No,"Consider the news headline - does it concern price?
Options: No, Yes"
Gold prices score highest settlement in 3 weeks,Yes,"Assess if the news headline touches on price going up.
Options: No, Yes"
Gold prices score highest settlement in 3 weeks,No,"Analyze the news headline for any mention of price staying constant.
Options: No, Yes"
Gold prices score highest settlement in 3 weeks,No,"Examine the news headline and decide if it includes price going down.
Options: Yes, No"
Gold prices score highest settlement in 3 weeks,Yes,"Review the news headline and determine if it relates to price in the past.
Options: Yes, No"
Gold prices score highest settlement in 3 weeks,No,"Consider the news headline - does it concern price in the future?
Options: Yes, No"
Gold prices score highest settlement in 3 weeks,No,"Does the news headline talk about a general event (apart from prices) in the past? 
Options: No, Yes"
Gold prices score highest settlement in 3 weeks,No,"Review the news headline and determine if it relates to a general event (apart from prices) in the future.
Options: No, Yes"
Gold prices score highest settlement in 3 weeks,No,"Is the news headline related to comparing gold with any other asset?
Options: Yes, No"
gold falls as market preps for dollar strengthening trend,No,"Assess if the news headline touches on price.
Options: Yes, No"
gold falls as market preps for dollar strengthening trend,No,"Analyze the news headline for any mention of price going up.
Options: Yes, No"
gold falls as market preps for dollar strengthening trend,No,"Analyze the news headline for any mention of price staying constant.
Options: No, Yes"
gold falls as market preps for dollar strengthening trend,Yes,"Please determine if the news headline addresses price going down.
Options: No, Yes"
gold falls as market preps for dollar strengthening trend,Yes,"Assess if the news headline touches on price in the past.
Options: Yes, No"
gold falls as market preps for dollar strengthening trend,No,"Analyze the news headline for any mention of price in the future.
Options: No, Yes"
gold falls as market preps for dollar strengthening trend,No,"Let me know if the news headline talks about a general event (apart from prices) in the past.
Options: Yes, No"
gold falls as market preps for dollar strengthening trend,No,"Consider the news headline - does it concern a general event (apart from prices) in the future?
Options: No, Yes"
