input,output,instruction
"下列不属于公司信息披露应当披露的重要信息的是____。
A. 公司经营目标
B. 关联交易
C. 不可预期的风险因素
D. 公司财务和业绩状况
",C. 不可预期的风险因素,以下是中国关于公司金融学考试的单项选择题，请选出其中的正确答案。
"一般来说，一国国际收支出现巨额顺差会使其____。
A. 货币疲软
B. 货币坚挺
C. 通货紧缩
D. 利率下跌
",B. 货币坚挺,以下是中国关于金融市场学考试的单项选择题，请选出其中的正确答案。
"政府为了扶持农业，对农产品规定了高于其均衡价格的支持价格。政府为了维持支持价格，应当采取的措施是____。
A. 增加税收
B. 实行农产品的配给制
C. 收购过剩的农产品
D. 对农民补贴
",C. 收购过剩的农产品,以下是中国关于微观经济学考试的单项选择题，请选出其中的正确答案。
"在一个完全竞争市场中，追求利润最大化的厂商的产品价格上升时，将引起劳动的边际产品价值以及从而导致劳动的需求曲线的变化为____。
A. 边际产品价值降低；劳动的需求曲线右移
B. 边际产品价值增加；劳动的需求曲线左移
C. 边际产品价值增加；劳动的需求曲线右移
D. 边际产品价值降低；劳动的需求曲线左移
",C. 边际产品价值增加；劳动的需求曲线右移,以下是中国关于微观经济学考试的单项选择题，请选出其中的正确答案。
"商业银行与其他金融机构区别之一在于其能接受____。
A. 原始存款
B. 定期存款
C. 活期存款
D. 储蓄存款
",C. 活期存款,以下是中国关于金融学考试的单项选择题，请选出其中的正确答案。
"下列哪个说法不属于生命周期假说____。
A. 个人可支配收入和财富的边际消费倾向取决于该消费者的年龄
B. 当收入相对于一生平均收入高时，储蓄也高
C. 当收入相对于一生平均收入低时，储蓄也低
D. 消费者的消费支出主要不是由他的现期收入决定，而是由他的永久收入决定
",D. 消费者的消费支出主要不是由他的现期收入决定，而是由他的永久收入决定,以下是中国关于宏观经济学考试的单项选择题，请选出其中的正确答案。
"借贷资本的主要来源不包括____。
A. 职能资本家已投入使用的资本
B. 固定资本未更新前的折旧
C. 暂时未使用的原材料费
D. 准备用于支付工资的货币
",A. 职能资本家已投入使用的资本,以下是中国关于政治经济学考试的单项选择题，请选出其中的正确答案。
"____是指，一方主管机构未经他方主管机构的请求，将其所取得与他方主管机构有关的信息，主动提供给他方主管机构。
A. 自发性协助
B. 相互提供信息
C. 自发性监管
D. 自律监管
",A. 自发性协助,以下是中国关于基金从业资格证考试的单项选择题，请选出其中的正确答案。
"一个分析师在研究一个10年期，票面利率为8$\%$的债券。该债券的必要到期收益率为8$\%$。分析师发现到期收益率突然下跌至7.5$\%$。那么，该债券的价格将____。
A. 增加
B. 降低
C. 不变
D. 未提供其他信息情况下无法确定
",A. 增加,以下是中国关于金融市场学考试的单项选择题，请选出其中的正确答案。
"下列各项资产计提的减值准备，在相应减值因素消失时可以转回的是____。
A. 固定资产减值准备
B. 债权投资减值准备
C. 商誉减值准备
D. 长期股权投资减值准备
",B. 债权投资减值准备,以下是中国关于中级财务会计考试的单项选择题，请选出其中的正确答案。
"下列各项关于存货跌价准备相关会计处理的表述中，正确的是____。
A. 已过期且无转让价值的存货通常表明应计提的存货跌价准备等于存货账面价值
B. 已计提存货跌价准备的存货在对外销售时，应当将原计提的存货跌价准备转回并计入资产减值损失
C. 同一项存货中有一部分有合同价格约定、其他部分不存在合同价格的，应当合并确定其可变现净值
D. 生产产品用材料的跌价准备以该材料的市场价格低于成本的金额计量
",A. 已过期且无转让价值的存货通常表明应计提的存货跌价准备等于存货账面价值,以下是中国关于中级财务会计考试的单项选择题，请选出其中的正确答案。
"A公司为增值税一般纳税人，2×20年1月4日，A公司与B公司签订商标销售合同，将一项酒类商标出售，A公司开出的增值税专用发票上注明的价款为200万元，增值税税额为12万元，款项已经存入银行。该商标的账面余额为320万元，已累计摊销金额为80万元，已计提减值准备60万元，不考虑其他因素。A公司出售无形资产计入资产处置损益的金额为____万元。
A. 32
B. 20
C. -120
D. 0
",B. 20,以下是中国关于会计考试的单项选择题，请选出其中的正确答案。
"如果经济已形成通货膨胀压力，但因价格管制没有物价的上涨，则此时经济____。
A. 不存在通货膨胀
B. 存在抑制性的通货膨胀
C. 存在恶性的通货膨胀
D. 存在温和的通货膨胀
",B. 存在抑制性的通货膨胀,以下是中国关于宏观经济学考试的单项选择题，请选出其中的正确答案。
"某增值税一般纳税企业自建生产设备一台，购入工程物资400万元，增值税税额为52万元，50$\%$工程物资已经领用用于建造生产设备；耗用库存材料60万元，应负担的增值税税额为7.8万元；领用产品成本5万元，售价为8万元，支付建筑工人工资70万元。该生产设备建造完成并达到预定可使用状态，其入账价值为____万元。
A. 535
B. 335
C. 338
D. 342.8
",B. 335,以下是中国关于会计考试的单项选择题，请选出其中的正确答案。
"某企业投保财产基本险，在保险期限内的某一天，因暴风雨吹断电杆，电线短路引起火花，火花引起仓库燃烧，导致财产损失，那么，财产损失的近因是____。
A. 暴风雨
B. 电线短路
C. 火花
D. 燃烧
",A. 暴风雨,以下是中国关于保险学考试的单项选择题，请选出其中的正确答案。
"甲制药公司是原国有企业改制过来的新兴民营企业，拥有极为丰富的补血类产品线。但是由于资金和管理的问题，导致甲公司在补血类产品市场发展缓慢，在这种情况下，重塑企业管理结构迫在眉睫，经过慎重考虑，公司董事会决定全面变革。但变革的顺利实施是具有挑战性的，变革刚起步就与多个部门的文化发生冲突。根据战略稳定性与文化适应性矩阵的要求，甲制药公司在实施上述战略时，可采取的策略不包括____。
A. 高层管理人员决心进行变革，向全体员工讲明变革的意义
B. 人力资源部门即将招聘一批与新文化相符的新员工
C. 对公司的各部门实行不同的文化管理
D. 设法让员工明确新文化所需要的行为
",C. 对公司的各部门实行不同的文化管理,以下是中国关于公司战略与风险管理考试的单项选择题，请选出其中的正确答案。
"下列各项中，____不符合商业银行开展金融创新活动应遵守的内容。
A. 遵守职业道德标准和专业操守
B. 完整履行尽职义务
C. 以银行利润最大化为中心
D. 充分维护金融消费者和投资者利益
",C. 以银行利润最大化为中心,以下是中国关于银行从业资格证考试的单项选择题，请选出其中的正确答案。
"根据企业国有资产法律制度的规定，下列关于企业国有资产的表述中，正确的是____。
A. 企业国有资产是指国家对企业各种形式的出资所形成的权益
B. 国家作为出资人对所出资企业的法人财产享有所有权
C. 企业国有资产即国家出资企业的法人财产
D. 国家对企业出资所形成的厂房、机器设备等固定资产的所有权属于国家
",A. 企业国有资产是指国家对企业各种形式的出资所形成的权益,以下是中国关于经济法考试的单项选择题，请选出其中的正确答案。
"给定条件，$1000_t\bar{V}(\bar{A}_{x})=100$；$1000\overline{P}(\overline{A}_{x})=10.50$;$\delta=0.03$,计算$\overline{a}_{x+t}$=____。
A. 21
B. 22
C. 25
D. 26
",B. 22,以下是中国关于中国精算师考试的单项选择题，请选出其中的正确答案。
"国家财政不平衡的主要原因不包括____。
A. 弹性税制
B. 国有企业的经营状况
C. 意外事件
D. 外部冲击
",A. 弹性税制,以下是中国关于财政学考试的单项选择题，请选出其中的正确答案。
"甲公司为增值税一般纳税人，采用先进先出法计量发出A原材料的成本。2014年年初，甲公司库存200件A原材料的账面余额为200万元，未计提跌价准备。6月1日购入A原材料250件，成本2375万元（不含增值税）、运输费用80万元（运输费用发票上注明的增值税税额为7.2万元）、保险费用0.23万元。1月31日、6月6日、11月12日分别发出A原材料150件、200件和30件。甲公司2014年12月31日库存A原材料的成本是____。（假设运费增值税税率9$\%$）
A. 665.00万元
B. 686.00万元
C. 687.40万元
D. 700.00万元
",C. 687.40万元,以下是中国关于管理会计学考试的单项选择题，请选出其中的正确答案。
